VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
EVIEFE00,Females at birth,EVIDUREV,Years,HUN,Hungary,2013,2013,79.1,,
EVIEFE00,Females at birth,EVIDUREV,Years,HUN,Hungary,2014,2014,79.4,,
EVIEFE00,Females at birth,EVIDUREV,Years,HUN,Hungary,2015,2015,79.0,,
EVIEFE00,Females at birth,EVIDUREV,Years,HUN,Hungary,2016,2016,79.7,,
EVIEFE00,Females at birth,EVIDUREV,Years,HUN,Hungary,2017,2017,79.3,,
EVIEFE00,Females at birth,EVIDUREV,Years,HUN,Hungary,2018,2018,79.6,,
EVIEFE00,Females at birth,EVIDUREV,Years,HUN,Hungary,2019,2019,79.7,,
EVIEFE00,Females at birth,EVIDUREV,Years,HUN,Hungary,2020,2020,79.0,,
EVIEFE00,Females at birth,EVIDUREV,Years,HUN,Hungary,2021,2021,77.8,,
EVIEFE00,Females at birth,EVIDUREV,Years,HUN,Hungary,2022,2022,79.5,P,Provisional value
EVIEFE40,Females at age 40,EVIDUREV,Years,HUN,Hungary,2010,2010,39.6,,
EVIEFE40,Females at age 40,EVIDUREV,Years,HUN,Hungary,2011,2011,39.7,,
EVIEFE40,Females at age 40,EVIDUREV,Years,HUN,Hungary,2012,2012,39.7,B,Break
EVIEFE40,Females at age 40,EVIDUREV,Years,HUN,Hungary,2013,2013,40.0,,
EVIEFE40,Females at age 40,EVIDUREV,Years,HUN,Hungary,2014,2014,40.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,HUN,Hungary,2015,2015,39.8,,
EVIEFE40,Females at age 40,EVIDUREV,Years,HUN,Hungary,2016,2016,40.5,,
EVIEFE40,Females at age 40,EVIDUREV,Years,HUN,Hungary,2017,2017,40.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,HUN,Hungary,2018,2018,40.4,,
EVIEFE40,Females at age 40,EVIDUREV,Years,HUN,Hungary,2019,2019,40.6,,
EVIEFE40,Females at age 40,EVIDUREV,Years,HUN,Hungary,2020,2020,39.8,,
EVIEFE40,Females at age 40,EVIDUREV,Years,HUN,Hungary,2021,2021,38.7,,
EVIEFE60,Females at age 60,EVIDUREV,Years,HUN,Hungary,2010,2010,22.1,,
EVIEFE60,Females at age 60,EVIDUREV,Years,HUN,Hungary,2011,2011,22.2,,
EVIEFE60,Females at age 60,EVIDUREV,Years,HUN,Hungary,2012,2012,22.1,B,Break
EVIEFE60,Females at age 60,EVIDUREV,Years,HUN,Hungary,2013,2013,22.3,,
EVIEFE60,Females at age 60,EVIDUREV,Years,HUN,Hungary,2014,2014,22.5,,
EVIEFE60,Females at age 60,EVIDUREV,Years,HUN,Hungary,2015,2015,22.1,,
EVIEFE60,Females at age 60,EVIDUREV,Years,HUN,Hungary,2016,2016,22.6,,
EVIEFE60,Females at age 60,EVIDUREV,Years,HUN,Hungary,2017,2017,22.3,,
EVIEFE60,Females at age 60,EVIDUREV,Years,HUN,Hungary,2018,2018,22.4,,
EVIEFE60,Females at age 60,EVIDUREV,Years,HUN,Hungary,2019,2019,22.5,,
EVIEFE60,Females at age 60,EVIDUREV,Years,HUN,Hungary,2020,2020,21.8,,
EVIEFE60,Females at age 60,EVIDUREV,Years,HUN,Hungary,2021,2021,21.0,,
EVIEFE65,Females at age 65,EVIDUREV,Years,HUN,Hungary,2010,2010,18.2,,
EVIEFE65,Females at age 65,EVIDUREV,Years,HUN,Hungary,2011,2011,18.3,,
EVIEFE65,Females at age 65,EVIDUREV,Years,HUN,Hungary,2012,2012,18.1,B,Break
EVIEFE65,Females at age 65,EVIDUREV,Years,HUN,Hungary,2013,2013,18.4,,
EVIEFE65,Females at age 65,EVIDUREV,Years,HUN,Hungary,2014,2014,18.6,,
EVIEFE65,Females at age 65,EVIDUREV,Years,HUN,Hungary,2015,2015,18.2,,
EVIEFE65,Females at age 65,EVIDUREV,Years,HUN,Hungary,2016,2016,18.7,,
EVIEFE65,Females at age 65,EVIDUREV,Years,HUN,Hungary,2017,2017,18.4,,
EVIEFE65,Females at age 65,EVIDUREV,Years,HUN,Hungary,2018,2018,18.5,,
EVIEFE65,Females at age 65,EVIDUREV,Years,HUN,Hungary,2019,2019,18.6,,
EVIEFE65,Females at age 65,EVIDUREV,Years,HUN,Hungary,2020,2020,17.9,,
EVIEFE65,Females at age 65,EVIDUREV,Years,HUN,Hungary,2021,2021,17.3,,
EVIEFE80,Females at age 80,EVIDUREV,Years,HUN,Hungary,2010,2010,8.1,,
EVIEFE80,Females at age 80,EVIDUREV,Years,HUN,Hungary,2011,2011,8.3,,
EVIEFE80,Females at age 80,EVIDUREV,Years,HUN,Hungary,2012,2012,8.0,,
EVIEFE80,Females at age 80,EVIDUREV,Years,HUN,Hungary,2013,2013,8.2,,
EVIEFE80,Females at age 80,EVIDUREV,Years,HUN,Hungary,2014,2014,8.4,,
EVIEFE80,Females at age 80,EVIDUREV,Years,HUN,Hungary,2015,2015,8.0,,
EVIEFE80,Females at age 80,EVIDUREV,Years,HUN,Hungary,2016,2016,8.5,,
EVIEFE80,Females at age 80,EVIDUREV,Years,HUN,Hungary,2017,2017,8.2,,
EVIEFE80,Females at age 80,EVIDUREV,Years,HUN,Hungary,2018,2018,8.3,,
EVIEFE80,Females at age 80,EVIDUREV,Years,HUN,Hungary,2019,2019,8.3,,
EVIEFE80,Females at age 80,EVIDUREV,Years,HUN,Hungary,2020,2020,8.0,,
EVIEFE80,Females at age 80,EVIDUREV,Years,HUN,Hungary,2021,2021,7.8,,
EVIEHO00,Males at birth,EVIDUREV,Years,HUN,Hungary,2010,2010,70.7,,
EVIEHO00,Males at birth,EVIDUREV,Years,HUN,Hungary,2011,2011,71.2,,
EVIEHO00,Males at birth,EVIDUREV,Years,HUN,Hungary,2012,2012,71.6,B,Break
EVIEHO00,Males at birth,EVIDUREV,Years,HUN,Hungary,2013,2013,72.2,,
EVIEHO00,Males at birth,EVIDUREV,Years,HUN,Hungary,2014,2014,72.3,,
EVIEHO00,Males at birth,EVIDUREV,Years,HUN,Hungary,2015,2015,72.3,,
EVIEHO00,Males at birth,EVIDUREV,Years,HUN,Hungary,2016,2016,72.6,,
EVIEHO00,Males at birth,EVIDUREV,Years,HUN,Hungary,2017,2017,72.5,,
EVIEHO00,Males at birth,EVIDUREV,Years,HUN,Hungary,2018,2018,72.7,,
EVIEHO00,Males at birth,EVIDUREV,Years,HUN,Hungary,2019,2019,73.1,,
EVIEHO00,Males at birth,EVIDUREV,Years,HUN,Hungary,2020,2020,72.3,,
EVIEHO00,Males at birth,EVIDUREV,Years,HUN,Hungary,2021,2021,70.7,,
EVIEHO00,Males at birth,EVIDUREV,Years,HUN,Hungary,2022,2022,72.7,P,Provisional value
EVIEHO40,Males at age 40,EVIDUREV,Years,HUN,Hungary,2010,2010,32.2,,
EVIEHO40,Males at age 40,EVIDUREV,Years,HUN,Hungary,2011,2011,32.6,,
EVIEHO40,Males at age 40,EVIDUREV,Years,HUN,Hungary,2012,2012,33.0,B,Break
EVIEHO40,Males at age 40,EVIDUREV,Years,HUN,Hungary,2013,2013,33.6,,
EVIEHO40,Males at age 40,EVIDUREV,Years,HUN,Hungary,2014,2014,33.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,HUN,Hungary,2015,2015,33.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,HUN,Hungary,2016,2016,33.9,,
EVIEHO40,Males at age 40,EVIDUREV,Years,HUN,Hungary,2017,2017,33.8,,
EVIEHO40,Males at age 40,EVIDUREV,Years,HUN,Hungary,2018,2018,33.9,,
EVIEHO40,Males at age 40,EVIDUREV,Years,HUN,Hungary,2019,2019,34.3,,
EVIEHO40,Males at age 40,EVIDUREV,Years,HUN,Hungary,2020,2020,33.5,,
EVIEHO40,Males at age 40,EVIDUREV,Years,HUN,Hungary,2021,2021,32.1,,
EVIEHO60,Males at age 60,EVIDUREV,Years,HUN,Hungary,2010,2010,17.0,,
EVIEHO60,Males at age 60,EVIDUREV,Years,HUN,Hungary,2011,2011,17.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,HUN,Hungary,2012,2012,17.3,B,Break
EVIEHO60,Males at age 60,EVIDUREV,Years,HUN,Hungary,2013,2013,17.6,,
EVIEHO60,Males at age 60,EVIDUREV,Years,HUN,Hungary,2014,2014,17.6,,
EVIEHO60,Males at age 60,EVIDUREV,Years,HUN,Hungary,2015,2015,17.5,,
EVIEHO60,Males at age 60,EVIDUREV,Years,HUN,Hungary,2016,2016,17.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,HUN,Hungary,2017,2017,17.5,,
EVIEHO60,Males at age 60,EVIDUREV,Years,HUN,Hungary,2018,2018,17.5,,
EVIEHO60,Males at age 60,EVIDUREV,Years,HUN,Hungary,2019,2019,17.8,,
EVIEHO60,Males at age 60,EVIDUREV,Years,HUN,Hungary,2020,2020,17.0,,
EVIEHO60,Males at age 60,EVIDUREV,Years,HUN,Hungary,2021,2021,16.0,,
EVIEHO65,Males at age 65,EVIDUREV,Years,HUN,Hungary,2010,2010,14.1,,
EVIEHO65,Males at age 65,EVIDUREV,Years,HUN,Hungary,2011,2011,14.3,,
EVIEHO65,Males at age 65,EVIDUREV,Years,HUN,Hungary,2012,2012,14.3,B,Break
EVIEHO65,Males at age 65,EVIDUREV,Years,HUN,Hungary,2013,2013,14.5,,
EVIEHO65,Males at age 65,EVIDUREV,Years,HUN,Hungary,2014,2014,14.6,,
EVIEHO65,Males at age 65,EVIDUREV,Years,HUN,Hungary,2015,2015,14.5,,
EVIEHO65,Males at age 65,EVIDUREV,Years,HUN,Hungary,2016,2016,14.6,,
EVIEHO65,Males at age 65,EVIDUREV,Years,HUN,Hungary,2017,2017,14.5,,
EVIEHO65,Males at age 65,EVIDUREV,Years,HUN,Hungary,2018,2018,14.6,,
EVIEHO65,Males at age 65,EVIDUREV,Years,HUN,Hungary,2019,2019,14.8,,
EVIEHO65,Males at age 65,EVIDUREV,Years,HUN,Hungary,2020,2020,14.0,,
EVIEHO65,Males at age 65,EVIDUREV,Years,HUN,Hungary,2021,2021,13.2,,
EVIEHO80,Males at age 80,EVIDUREV,Years,HUN,Hungary,2010,2010,7.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,HUN,Hungary,2011,2011,7.2,,
EVIEHO80,Males at age 80,EVIDUREV,Years,HUN,Hungary,2012,2012,6.7,B,Break
EVIEHO80,Males at age 80,EVIDUREV,Years,HUN,Hungary,2013,2013,6.8,,
EVIEHO80,Males at age 80,EVIDUREV,Years,HUN,Hungary,2014,2014,6.9,,
EVIEHO80,Males at age 80,EVIDUREV,Years,HUN,Hungary,2015,2015,6.8,,
EVIEHO80,Males at age 80,EVIDUREV,Years,HUN,Hungary,2016,2016,7.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,HUN,Hungary,2017,2017,6.9,,
EVIEHO80,Males at age 80,EVIDUREV,Years,HUN,Hungary,2018,2018,7.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,HUN,Hungary,2019,2019,7.2,,
EVIEHO80,Males at age 80,EVIDUREV,Years,HUN,Hungary,2020,2020,6.7,,
EVIEHO80,Males at age 80,EVIDUREV,Years,HUN,Hungary,2021,2021,6.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HUN,Hungary,2010,2010,74.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HUN,Hungary,2011,2011,75.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HUN,Hungary,2012,2012,75.3,B,Break
EVIETOTA,Total population at birth,EVIDUREV,Years,HUN,Hungary,2013,2013,75.8,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HUN,Hungary,2014,2014,76.0,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HUN,Hungary,2015,2015,75.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HUN,Hungary,2016,2016,76.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HUN,Hungary,2017,2017,76.0,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HUN,Hungary,2018,2018,76.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HUN,Hungary,2019,2019,76.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HUN,Hungary,2020,2020,75.7,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HUN,Hungary,2021,2021,74.3,,
EVIETOTA,Total population at birth,EVIDUREV,Years,HUN,Hungary,2022,2022,76.2,P,Provisional value
EVIEFE00,Females at birth,EVIDUREV,Years,ISL,Iceland,2010,2010,84.1,,
EVIEFE00,Females at birth,EVIDUREV,Years,ISL,Iceland,2011,2011,84.1,,
EVIEFE00,Females at birth,EVIDUREV,Years,ISL,Iceland,2012,2012,84.3,,
EVIEFE00,Females at birth,EVIDUREV,Years,ISL,Iceland,2013,2013,83.7,,
EVIEFE00,Females at birth,EVIDUREV,Years,ISL,Iceland,2014,2014,84.5,,
EVIEFE00,Females at birth,EVIDUREV,Years,ISL,Iceland,2015,2015,83.8,,
EVIEFE00,Females at birth,EVIDUREV,Years,ISL,Iceland,2016,2016,84.1,,
EVIEFE00,Females at birth,EVIDUREV,Years,ISL,Iceland,2017,2017,84.3,,
EVIEFE00,Females at birth,EVIDUREV,Years,ISL,Iceland,2018,2018,84.5,,
EVIEFE00,Females at birth,EVIDUREV,Years,ISL,Iceland,2019,2019,84.7,,
EVIEFE00,Females at birth,EVIDUREV,Years,ISL,Iceland,2020,2020,84.6,,
EVIEFE00,Females at birth,EVIDUREV,Years,ISL,Iceland,2021,2021,84.6,,
EVIEFE00,Females at birth,EVIDUREV,Years,ISL,Iceland,2022,2022,83.4,P,Provisional value
EVIEFE40,Females at age 40,EVIDUREV,Years,ISL,Iceland,2010,2010,44.9,,
EVIEFE40,Females at age 40,EVIDUREV,Years,ISL,Iceland,2011,2011,44.6,,
EVIEFE40,Females at age 40,EVIDUREV,Years,ISL,Iceland,2012,2012,44.7,,
EVIEFE40,Females at age 40,EVIDUREV,Years,ISL,Iceland,2013,2013,44.4,,
EVIEFE40,Females at age 40,EVIDUREV,Years,ISL,Iceland,2014,2014,45.4,,
EVIEFE40,Females at age 40,EVIDUREV,Years,ISL,Iceland,2015,2015,44.4,,
EVIEFE40,Females at age 40,EVIDUREV,Years,ISL,Iceland,2016,2016,44.6,,
EVIEFE40,Females at age 40,EVIDUREV,Years,ISL,Iceland,2017,2017,45.1,,
EVIEFE40,Females at age 40,EVIDUREV,Years,ISL,Iceland,2018,2018,45.1,,
EVIEFE40,Females at age 40,EVIDUREV,Years,ISL,Iceland,2019,2019,45.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,ISL,Iceland,2020,2020,45.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,ISL,Iceland,2021,2021,45.3,,
EVIEFE60,Females at age 60,EVIDUREV,Years,ISL,Iceland,2010,2010,25.9,,
EVIEFE60,Females at age 60,EVIDUREV,Years,ISL,Iceland,2011,2011,25.8,,
EVIEFE60,Females at age 60,EVIDUREV,Years,ISL,Iceland,2012,2012,25.7,,
EVIEFE60,Females at age 60,EVIDUREV,Years,ISL,Iceland,2013,2013,25.5,,
EVIEFE60,Females at age 60,EVIDUREV,Years,ISL,Iceland,2014,2014,26.5,,
EVIEFE60,Females at age 60,EVIDUREV,Years,ISL,Iceland,2015,2015,25.7,,
EVIEFE60,Females at age 60,EVIDUREV,Years,ISL,Iceland,2016,2016,25.6,,
EVIEFE60,Females at age 60,EVIDUREV,Years,ISL,Iceland,2017,2017,25.9,,
EVIEFE60,Females at age 60,EVIDUREV,Years,ISL,Iceland,2018,2018,26.2,,
EVIEFE60,Females at age 60,EVIDUREV,Years,ISL,Iceland,2019,2019,26.4,,
EVIEFE60,Females at age 60,EVIDUREV,Years,ISL,Iceland,2020,2020,26.4,,
EVIEFE60,Females at age 60,EVIDUREV,Years,ISL,Iceland,2021,2021,26.3,,
EVIEFE65,Females at age 65,EVIDUREV,Years,ISL,Iceland,2010,2010,21.5,,
EVIEFE65,Females at age 65,EVIDUREV,Years,ISL,Iceland,2011,2011,21.5,,
EVIEFE65,Females at age 65,EVIDUREV,Years,ISL,Iceland,2012,2012,21.5,,
EVIEFE65,Females at age 65,EVIDUREV,Years,ISL,Iceland,2013,2013,21.2,,
EVIEFE65,Females at age 65,EVIDUREV,Years,ISL,Iceland,2014,2014,22.2,,
EVIEFE65,Females at age 65,EVIDUREV,Years,ISL,Iceland,2015,2015,21.3,,
EVIEFE65,Females at age 65,EVIDUREV,Years,ISL,Iceland,2016,2016,21.3,,
EVIEFE65,Females at age 65,EVIDUREV,Years,ISL,Iceland,2017,2017,21.4,,
EVIEFE65,Females at age 65,EVIDUREV,Years,ISL,Iceland,2018,2018,21.7,,
EVIEFE65,Females at age 65,EVIDUREV,Years,ISL,Iceland,2019,2019,22.0,,
EVIEFE65,Females at age 65,EVIDUREV,Years,ISL,Iceland,2020,2020,22.0,,
EVIEFE65,Females at age 65,EVIDUREV,Years,ISL,Iceland,2021,2021,21.9,,
EVIEFE80,Females at age 80,EVIDUREV,Years,ISL,Iceland,2010,2010,10.0,,
EVIEFE80,Females at age 80,EVIDUREV,Years,ISL,Iceland,2011,2011,10.1,,
EVIEFE80,Females at age 80,EVIDUREV,Years,ISL,Iceland,2012,2012,10.0,,
EVIEFE80,Females at age 80,EVIDUREV,Years,ISL,Iceland,2013,2013,9.9,,
EVIEFE80,Females at age 80,EVIDUREV,Years,ISL,Iceland,2014,2014,10.6,,
EVIEFE80,Females at age 80,EVIDUREV,Years,ISL,Iceland,2015,2015,9.7,,
EVIEFE80,Females at age 80,EVIDUREV,Years,ISL,Iceland,2016,2016,10.2,,
EVIEFE80,Females at age 80,EVIDUREV,Years,ISL,Iceland,2017,2017,9.8,,
EVIEFE80,Females at age 80,EVIDUREV,Years,ISL,Iceland,2018,2018,9.9,,
EVIEFE80,Females at age 80,EVIDUREV,Years,ISL,Iceland,2019,2019,10.0,,
EVIEFE80,Females at age 80,EVIDUREV,Years,ISL,Iceland,2020,2020,10.0,,
EVIEFE80,Females at age 80,EVIDUREV,Years,ISL,Iceland,2021,2021,10.1,,
EVIEHO00,Males at birth,EVIDUREV,Years,ISL,Iceland,2010,2010,79.8,,
EVIEHO00,Males at birth,EVIDUREV,Years,ISL,Iceland,2011,2011,80.7,,
EVIEHO00,Males at birth,EVIDUREV,Years,ISL,Iceland,2012,2012,81.6,,
EVIEHO00,Males at birth,EVIDUREV,Years,ISL,Iceland,2013,2013,80.5,,
EVIEHO00,Males at birth,EVIDUREV,Years,ISL,Iceland,2014,2014,81.3,,
EVIEHO00,Males at birth,EVIDUREV,Years,ISL,Iceland,2015,2015,81.2,,
EVIEHO00,Males at birth,EVIDUREV,Years,ISL,Iceland,2016,2016,80.4,,
EVIEHO00,Males at birth,EVIDUREV,Years,ISL,Iceland,2017,2017,81.1,,
EVIEHO00,Males at birth,EVIDUREV,Years,ISL,Iceland,2018,2018,81.3,,
EVIEHO00,Males at birth,EVIDUREV,Years,ISL,Iceland,2019,2019,81.7,,
EVIEHO00,Males at birth,EVIDUREV,Years,ISL,Iceland,2020,2020,81.6,,
EVIEHO00,Males at birth,EVIDUREV,Years,ISL,Iceland,2021,2021,81.8,,
EVIEHO00,Males at birth,EVIDUREV,Years,ISL,Iceland,2022,2022,81.0,P,Provisional value
EVIEHO40,Males at age 40,EVIDUREV,Years,ISL,Iceland,2010,2010,41.1,,
EVIEHO40,Males at age 40,EVIDUREV,Years,ISL,Iceland,2011,2011,41.8,,
EVIEHO40,Males at age 40,EVIDUREV,Years,ISL,Iceland,2012,2012,42.6,,
EVIEHO40,Males at age 40,EVIDUREV,Years,ISL,Iceland,2013,2013,41.6,,
EVIEHO40,Males at age 40,EVIDUREV,Years,ISL,Iceland,2014,2014,42.1,,
EVIEHO40,Males at age 40,EVIDUREV,Years,ISL,Iceland,2015,2015,42.5,,
EVIEHO40,Males at age 40,EVIDUREV,Years,ISL,Iceland,2016,2016,41.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,ISL,Iceland,2017,2017,42.5,,
EVIEHO40,Males at age 40,EVIDUREV,Years,ISL,Iceland,2018,2018,42.7,,
EVIEHO40,Males at age 40,EVIDUREV,Years,ISL,Iceland,2019,2019,42.6,,
EVIEHO40,Males at age 40,EVIDUREV,Years,ISL,Iceland,2020,2020,42.9,,
EVIEHO40,Males at age 40,EVIDUREV,Years,ISL,Iceland,2021,2021,43.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,ISL,Iceland,2010,2010,22.7,,
EVIEHO60,Males at age 60,EVIDUREV,Years,ISL,Iceland,2011,2011,23.1,,
EVIEHO60,Males at age 60,EVIDUREV,Years,ISL,Iceland,2012,2012,24.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,ISL,Iceland,2013,2013,23.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,ISL,Iceland,2014,2014,23.8,,
EVIEHO60,Males at age 60,EVIDUREV,Years,ISL,Iceland,2015,2015,24.1,,
EVIEHO60,Males at age 60,EVIDUREV,Years,ISL,Iceland,2016,2016,23.1,,
EVIEHO60,Males at age 60,EVIDUREV,Years,ISL,Iceland,2017,2017,24.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,ISL,Iceland,2018,2018,24.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,ISL,Iceland,2019,2019,24.2,,
EVIEHO60,Males at age 60,EVIDUREV,Years,ISL,Iceland,2020,2020,24.6,,
EVIEHO60,Males at age 60,EVIDUREV,Years,ISL,Iceland,2021,2021,24.8,,
EVIEHO65,Males at age 65,EVIDUREV,Years,ISL,Iceland,2010,2010,18.3,,
EVIEHO65,Males at age 65,EVIDUREV,Years,ISL,Iceland,2011,2011,18.9,,
EVIEHO65,Males at age 65,EVIDUREV,Years,ISL,Iceland,2012,2012,20.1,,
EVIEHO65,Males at age 65,EVIDUREV,Years,ISL,Iceland,2013,2013,18.8,,
EVIEHO65,Males at age 65,EVIDUREV,Years,ISL,Iceland,2014,2014,19.5,,
EVIEHO65,Males at age 65,EVIDUREV,Years,ISL,Iceland,2015,2015,19.5,,
EVIEHO65,Males at age 65,EVIDUREV,Years,ISL,Iceland,2016,2016,18.7,,
EVIEHO65,Males at age 65,EVIDUREV,Years,ISL,Iceland,2017,2017,19.8,,
EVIEHO65,Males at age 65,EVIDUREV,Years,ISL,Iceland,2018,2018,20.0,,
EVIEHO65,Males at age 65,EVIDUREV,Years,ISL,Iceland,2019,2019,20.0,,
EVIEHO65,Males at age 65,EVIDUREV,Years,ISL,Iceland,2020,2020,20.3,,
EVIEHO65,Males at age 65,EVIDUREV,Years,ISL,Iceland,2021,2021,20.5,,
EVIEHO80,Males at age 80,EVIDUREV,Years,ISL,Iceland,2010,2010,7.8,,
EVIEHO80,Males at age 80,EVIDUREV,Years,ISL,Iceland,2011,2011,8.6,,
EVIEHO80,Males at age 80,EVIDUREV,Years,ISL,Iceland,2012,2012,9.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,ISL,Iceland,2013,2013,8.2,,
EVIEHO80,Males at age 80,EVIDUREV,Years,ISL,Iceland,2014,2014,8.7,,
EVIEHO80,Males at age 80,EVIDUREV,Years,ISL,Iceland,2015,2015,8.5,,
EVIEHO80,Males at age 80,EVIDUREV,Years,ISL,Iceland,2016,2016,8.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,ISL,Iceland,2017,2017,9.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,ISL,Iceland,2018,2018,9.0,,
EVIEHO80,Males at age 80,EVIDUREV,Years,ISL,Iceland,2019,2019,8.9,,
EVIEHO80,Males at age 80,EVIDUREV,Years,ISL,Iceland,2020,2020,9.5,,
EVIEHO80,Males at age 80,EVIDUREV,Years,ISL,Iceland,2021,2021,9.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ISL,Iceland,2010,2010,81.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ISL,Iceland,2011,2011,82.4,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ISL,Iceland,2012,2012,83.0,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ISL,Iceland,2013,2013,82.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ISL,Iceland,2014,2014,82.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ISL,Iceland,2015,2015,82.5,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ISL,Iceland,2016,2016,82.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ISL,Iceland,2017,2017,82.6,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ISL,Iceland,2018,2018,82.9,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ISL,Iceland,2019,2019,83.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ISL,Iceland,2020,2020,83.1,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ISL,Iceland,2021,2021,83.2,,
EVIETOTA,Total population at birth,EVIDUREV,Years,ISL,Iceland,2022,2022,82.1,P,Provisional value
EVIEFE00,Females at birth,EVIDUREV,Years,IRL,Ireland,2010,2010,83.1,,
EVIEFE00,Females at birth,EVIDUREV,Years,IRL,Ireland,2011,2011,83.0,,
EVIEFE00,Females at birth,EVIDUREV,Years,IRL,Ireland,2012,2012,83.1,,
EVIEFE00,Females at birth,EVIDUREV,Years,IRL,Ireland,2013,2013,83.1,,
EVIEFE00,Females at birth,EVIDUREV,Years,IRL,Ireland,2014,2014,83.5,,
EVIEFE00,Females at birth,EVIDUREV,Years,IRL,Ireland,2015,2015,83.4,,
EVIEFE00,Females at birth,EVIDUREV,Years,IRL,Ireland,2016,2016,83.6,,
EVIEFE00,Females at birth,EVIDUREV,Years,IRL,Ireland,2017,2017,84.0,,
EVIEFE00,Females at birth,EVIDUREV,Years,IRL,Ireland,2018,2018,84.1,,
EVIEFE00,Females at birth,EVIDUREV,Years,IRL,Ireland,2019,2019,84.7,,
EVIEFE00,Females at birth,EVIDUREV,Years,IRL,Ireland,2020,2020,84.4,,
EVIEFE00,Females at birth,EVIDUREV,Years,IRL,Ireland,2021,2021,84.3,,
EVIEFE40,Females at age 40,EVIDUREV,Years,IRL,Ireland,2010,2010,43.8,,
EVIEFE40,Females at age 40,EVIDUREV,Years,IRL,Ireland,2011,2011,43.8,,
EVIEFE40,Females at age 40,EVIDUREV,Years,IRL,Ireland,2012,2012,43.9,,
EVIEFE40,Females at age 40,EVIDUREV,Years,IRL,Ireland,2013,2013,43.9,,
EVIEFE40,Females at age 40,EVIDUREV,Years,IRL,Ireland,2014,2014,44.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,IRL,Ireland,2015,2015,44.1,,
EVIEFE40,Females at age 40,EVIDUREV,Years,IRL,Ireland,2016,2016,44.2,,
EVIEFE40,Females at age 40,EVIDUREV,Years,IRL,Ireland,2017,2017,44.7,,
EVIEFE40,Females at age 40,EVIDUREV,Years,IRL,Ireland,2018,2018,44.8,,
EVIEFE40,Females at age 40,EVIDUREV,Years,IRL,Ireland,2019,2019,45.3,,
EVIEFE40,Females at age 40,EVIDUREV,Years,IRL,Ireland,2020,2020,45.1,,
EVIEFE40,Females at age 40,EVIDUREV,Years,IRL,Ireland,2021,2021,44.9,,
EVIEFE60,Females at age 60,EVIDUREV,Years,IRL,Ireland,2010,2010,25.1,,
EVIEFE60,Females at age 60,EVIDUREV,Years,IRL,Ireland,2011,2011,25.2,,
EVIEFE60,Females at age 60,EVIDUREV,Years,IRL,Ireland,2012,2012,25.2,,
EVIEFE60,Females at age 60,EVIDUREV,Years,IRL,Ireland,2013,2013,25.2,,
EVIEFE60,Females at age 60,EVIDUREV,Years,IRL,Ireland,2014,2014,25.5,,
